# frame t_err(m) r_err(deg) dx dy dz
1579 0.503683 0.469853 0.097360 -0.047172 -0.491927
1580 0.493043 0.414455 0.082733 -0.056338 -0.482776
1581 0.498955 0.492754 0.077503 -0.026090 -0.492208
1582 0.495589 0.637672 0.061580 0.013050 -0.491575
1583 0.477796 0.937523 0.055206 0.002173 -0.474591
1584 0.462243 1.196642 0.039986 -0.007670 -0.460446
1585 0.427922 1.269893 0.025021 -0.000661 -0.427190
1586 0.435160 1.268931 0.042702 -0.000385 -0.433060
1587 0.468821 1.208775 0.079934 -0.003597 -0.461942
1588 0.498854 1.071119 0.091107 -0.003769 -0.490449
1589 0.501298 0.892698 0.081474 0.002405 -0.494627
1590 0.470961 0.856154 0.066416 -0.008366 -0.466180
1591 0.462850 0.629503 0.053107 -0.029346 -0.458856
1592 0.484259 0.633083 0.065848 -0.042137 -0.477907
1593 0.483174 0.724780 0.078117 -0.025909 -0.476113
1594 0.489122 0.869011 0.073212 -0.007449 -0.483554
1595 0.488151 0.934381 0.069770 -0.010938 -0.483015
1596 0.474485 0.914800 0.064310 -0.028078 -0.469268
1597 0.483162 0.914062 0.056641 -0.010891 -0.479707
1598 0.478209 0.950507 0.050365 -0.000723 -0.475549
1599 0.486102 1.125700 0.036596 0.028637 -0.483876
1600 0.474054 1.253570 0.040022 0.011957 -0.472210
1601 0.492527 1.243394 0.062407 -0.014123 -0.488353
1602 0.496952 1.190998 0.070347 -0.028210 -0.491138
1603 0.500786 1.159544 0.065004 -0.035705 -0.495264
1604 0.513179 0.797506 0.075637 -0.040291 -0.505973
1605 0.495712 0.402122 0.083902 -0.032244 -0.487494
1606 0.487926 0.443230 0.083894 -0.004256 -0.480641
1607 0.445288 0.518795 0.058687 -0.008707 -0.441318
1608 0.413867 0.841177 0.038234 -0.043000 -0.409847
1609 0.443427 0.861952 0.057769 -0.042206 -0.437618
1610 0.470520 0.920482 0.050987 -0.010980 -0.467620
1611 0.493218 0.990128 0.045641 0.018512 -0.490753
1612 0.494247 0.862279 0.059882 -0.002913 -0.490598
1613 0.487811 0.752928 0.074723 -0.035360 -0.480756
1614 0.487669 0.696540 0.064746 -0.063149 -0.479209
1615 0.480063 0.800867 0.053818 -0.094372 -0.467608
1616 0.460766 1.150826 0.041489 -0.104781 -0.446772
1617 0.449496 1.465034 0.040830 -0.050543 -0.444775
1618 0.441029 1.604176 0.039026 0.003168 -0.439288
1619 0.446091 1.470694 0.023039 0.023735 -0.444863
1620 0.445716 1.265133 0.009171 0.007566 -0.445557
1621 0.443074 1.222897 0.002896 -0.038012 -0.441430
1622 0.442773 1.365134 0.004767 -0.084400 -0.434629
1623 0.476818 1.407764 0.030694 -0.071933 -0.470360
1624 0.460286 1.200085 0.028389 -0.036838 -0.457931
1625 0.440289 0.962796 0.023655 -0.016289 -0.439352
1626 0.445405 1.018213 0.032862 -0.016203 -0.443895
1627 0.427459 1.127436 0.058161 -0.056876 -0.419647
1628 0.432721 0.969992 0.049777 -0.049911 -0.426940
1629 0.461269 0.777130 0.051924 -0.029011 -0.457418
1630 0.484351 0.478610 0.070747 -0.020424 -0.478721
1631 0.471474 0.211690 0.093964 -0.030754 -0.460991
1632 0.478689 0.148472 0.109043 -0.034567 -0.464820
1633 0.483035 0.133293 0.109596 -0.036278 -0.469036
1634 0.478947 0.175949 0.104960 -0.026352 -0.466561
1635 0.458170 0.207083 0.084441 -0.026828 -0.449521
1636 0.459435 0.201273 0.071110 -0.028404 -0.453009
1637 0.484989 0.436788 0.057732 -0.032091 -0.480470
1638 0.499802 0.740547 0.051110 -0.021097 -0.496734
1639 0.516564 0.965603 0.048982 -0.028089 -0.513469
1640 0.509778 0.925003 0.081345 -0.032950 -0.502166
1641 0.452120 0.673554 0.073809 -0.041045 -0.444162
1642 0.448087 0.637763 0.069892 -0.042554 -0.440552
1643 0.460508 0.604984 0.069577 -0.057559 -0.451568
1644 0.464944 0.432227 0.080512 -0.047947 -0.455403
1645 0.458307 0.279813 0.090545 -0.038883 -0.447588
1646 0.453082 0.448832 0.078415 -0.043101 -0.444158
1647 0.459210 0.730554 0.045421 -0.040854 -0.455129
1648 0.443106 0.972147 0.028304 -0.061548 -0.437897
1649 0.436488 1.088196 0.027424 -0.074749 -0.429165
1650 0.432187 1.011369 0.040290 -0.052667 -0.427070
1651 0.436946 1.009061 0.036906 -0.028558 -0.434447
1652 0.425835 1.089914 0.021135 -0.041207 -0.423310
1653 0.428022 1.108984 0.019989 -0.066540 -0.422346
1654 0.430827 1.153717 0.013197 -0.056992 -0.426837
1655 0.433014 1.068144 0.025816 -0.041012 -0.430294
1656 0.441065 1.055081 0.055300 -0.021303 -0.437066
1657 0.465014 0.921314 0.076195 -0.022508 -0.458177
1658 0.454181 0.998672 0.054390 -0.048224 -0.448327
1659 0.440321 0.977658 0.032986 -0.048691 -0.436376
1660 0.410944 0.876010 0.055283 -0.044345 -0.404787
1661 0.396570 0.745014 0.056536 -0.040045 -0.390471
1662 0.416461 0.523847 0.076189 -0.032704 -0.408125
1663 0.428330 0.476771 0.081163 -0.030601 -0.419456
1664 0.427734 0.446238 0.074504 -0.029009 -0.420196
1665 0.442650 0.574144 0.070956 -0.032651 -0.435704
1666 0.450555 0.651793 0.067345 -0.037205 -0.443938
1667 0.447659 0.775206 0.062766 -0.041205 -0.441318
1668 0.436631 0.947968 0.047931 -0.029898 -0.432961
1669 0.456621 0.829200 0.051872 -0.032221 -0.452519
1670 0.484004 0.694910 0.075751 -0.051733 -0.475232
1671 0.481650 0.870446 0.075828 -0.080886 -0.468715
1672 0.475807 1.073921 0.070055 -0.068613 -0.465593
1673 0.429870 1.074467 0.045694 -0.056684 -0.423659
1674 0.426253 1.058487 0.020988 -0.050709 -0.422705
1675 0.462179 1.103583 0.018505 -0.038176 -0.460227
1676 0.486043 1.223896 0.030402 -0.028699 -0.484241
1677 0.478837 1.183338 0.043830 -0.017114 -0.476520
1678 0.410258 1.013413 0.062576 -0.028377 -0.404463
1679 0.418456 0.578595 0.077582 -0.046946 -0.408513
1680 0.473605 0.552923 0.117016 -0.044542 -0.456755
1681 0.502002 0.547383 0.109925 -0.050443 -0.487215
1682 0.488250 0.298940 0.083093 -0.014948 -0.480895
1683 0.460879 0.484159 0.053320 0.006448 -0.457739
1684 0.499706 0.782512 0.023387 -0.030407 -0.498232
1685 0.549776 0.977888 0.051747 -0.034215 -0.546264
1686 0.544507 1.077350 0.064283 -0.004923 -0.540677
1687 0.508595 1.009780 0.055530 0.012635 -0.505396
1688 0.517212 0.895680 0.056400 -0.012883 -0.513967
1689 0.551540 0.941380 0.063933 -0.037416 -0.546542
1690 0.539945 0.991249 0.075190 -0.042410 -0.533000
1691 0.529026 1.072961 0.068396 -0.011205 -0.524467
1692 0.520214 1.021958 0.070337 -0.009128 -0.515356
1693 0.531151 1.054488 0.062301 -0.042407 -0.525777
1694 0.556486 1.070760 0.054242 -0.059234 -0.550660
1695 0.541970 1.166121 0.058801 -0.041095 -0.537201
1696 0.517645 1.031944 0.071241 -0.024802 -0.512119
1697 0.519402 1.113297 0.062270 -0.042886 -0.513869
1698 0.530134 1.000129 0.061193 -0.034405 -0.525466
1699 0.549456 1.064941 0.068425 -0.023573 -0.544668
1700 0.548338 1.043512 0.070676 -0.037060 -0.542500
1701 0.562286 0.990707 0.075410 -0.026052 -0.556597
1702 0.558546 0.915477 0.078644 -0.020940 -0.552585
1703 0.606842 0.861968 0.102404 -0.015862 -0.597929
1704 0.583270 0.960995 0.087359 -0.001107 -0.576690
1705 0.559501 0.746866 0.097061 0.001189 -0.551016
1706 0.570912 0.498281 0.111340 -0.023356 -0.559462
1707 0.615639 0.391916 0.141625 -0.043766 -0.597527
1708 0.599356 0.463502 0.140923 -0.057938 -0.579665
1709 0.552306 0.568642 0.106018 -0.031392 -0.541125
1710 0.552334 0.479913 0.099563 0.009697 -0.543200
1711 0.554515 0.625632 0.095284 -0.018660 -0.545949
1712 0.560890 0.859242 0.099948 -0.050958 -0.549555
1713 0.556032 1.016950 0.079027 -0.060616 -0.547039
1714 0.538220 0.621801 0.107388 -0.027227 -0.526695
1715 0.571758 0.445496 0.111857 -0.023437 -0.560220
1716 0.565818 0.628897 0.117835 -0.046099 -0.551489
1717 0.537568 0.817385 0.107306 -0.056302 -0.523732
1718 0.546291 1.137973 0.074804 -0.061818 -0.537602
1719 0.540283 1.182751 0.083802 -0.054778 -0.530926
1720 0.535780 1.321204 0.072510 -0.052997 -0.528198
1721 0.521915 1.365123 0.067381 -0.048568 -0.515264
1722 0.529797 1.166457 0.084489 -0.032328 -0.522017
1723 0.538399 1.086585 0.100058 -0.014892 -0.528810
1724 0.540553 1.072712 0.091755 -0.006557 -0.532669
1725 0.507888 0.941046 0.086167 -0.027198 -0.499785
1726 0.523921 0.953288 0.102404 -0.036991 -0.512483
1727 0.507184 1.018037 0.087153 -0.025183 -0.499005
1728 0.546523 1.040839 0.067566 -0.018417 -0.542017
1729 0.579212 1.386633 0.040667 -0.004715 -0.577763
1730 0.605857 1.771557 0.037251 -0.019405 -0.604399
1731 0.586981 1.726930 0.042013 -0.036935 -0.584309
1732 0.555207 1.522391 0.064336 -0.017434 -0.551191
1733 0.542947 1.424816 0.064492 0.010751 -0.538996
1734 0.551478 1.383218 0.077550 -0.005573 -0.545969
1735 0.550773 1.260749 0.090323 -0.028710 -0.542558
1736 0.543307 1.093523 0.089005 -0.043847 -0.534171
1737 0.564745 1.191359 0.085003 -0.031381 -0.557429
1738 0.602688 1.224576 0.095901 -0.017500 -0.594751
1739 0.596447 1.396387 0.072479 -0.024283 -0.591528
1740 0.599292 1.465035 0.070515 -0.021489 -0.594741
1741 0.586296 1.488820 0.082834 -0.048976 -0.578344
1742 0.593176 1.432537 0.085340 -0.064660 -0.583432
1743 0.629480 1.184220 0.108842 -0.049096 -0.618052
1744 0.660983 0.956451 0.130340 -0.050138 -0.646062
1745 0.646326 0.634352 0.141091 -0.027723 -0.630129
1746 0.644924 0.475063 0.148658 -0.030420 -0.626820
1747 0.616234 0.798234 0.119978 -0.044617 -0.602793
1748 0.631461 1.060009 0.118807 -0.036748 -0.619094
1749 0.652004 0.956745 0.123334 -0.033324 -0.639365
1750 0.652376 0.972722 0.133397 -0.028090 -0.637974
1751 0.653709 1.066155 0.130120 -0.049514 -0.638712
1752 0.647742 0.941089 0.126185 -0.061253 -0.632372
1753 0.620640 0.939015 0.116683 -0.055538 -0.607038
1754 0.606921 0.724415 0.120877 -0.027800 -0.594112
1755 0.596990 0.712932 0.120094 -0.013157 -0.584638
1756 0.614200 0.631486 0.115899 -0.014128 -0.603000
1757 0.684130 0.830567 0.107962 -0.030171 -0.674884
1758 0.724636 1.205169 0.092845 -0.036258 -0.717748
1759 0.699669 1.539374 0.071867 -0.028880 -0.695368
1760 0.644252 1.622640 0.083851 -0.029637 -0.638084
1761 0.613789 1.382933 0.102670 -0.046681 -0.603338
1762 0.591909 0.947264 0.127983 -0.037626 -0.576681
1763 0.605876 0.661834 0.127487 -0.028892 -0.591607
1764 0.638263 0.625876 0.113452 -0.014262 -0.627937
1765 0.680172 0.750527 0.080738 -0.033636 -0.674525
1766 0.723267 0.965773 0.079578 -0.054190 -0.716830
1767 0.730622 1.135724 0.096949 -0.049886 -0.722441
1768 0.725621 1.255881 0.110396 -0.022337 -0.716826
1769 0.723041 1.354542 0.088411 0.002439 -0.717612
1770 0.690679 1.373828 0.101002 -0.002995 -0.683247
1771 0.673642 1.294750 0.103172 -0.009826 -0.665622
1772 0.668316 0.984493 0.119365 -0.008777 -0.657511
1773 0.679419 0.892309 0.118058 0.005974 -0.669057
1774 0.699992 0.917236 0.097979 -0.007636 -0.693059
1775 0.728790 1.204931 0.096758 -0.027808 -0.721803
1776 0.749097 1.493746 0.078312 -0.012195 -0.744893
1777 0.750901 1.554589 0.101306 0.001754 -0.744033
1778 0.731192 1.468945 0.107252 0.022931 -0.722920
1779 0.727512 1.325124 0.106875 0.009767 -0.719553
1780 0.738551 1.369134 0.108076 -0.018993 -0.730354
1781 0.731287 1.289108 0.115926 -0.021572 -0.721718
1782 0.767056 1.163917 0.127772 -0.005071 -0.756322
1783 0.765513 0.830123 0.112422 0.008384 -0.757167
1784 0.746114 0.881389 0.118590 0.010272 -0.736558
1785 0.711583 0.972764 0.124192 0.004199 -0.700649
1786 0.721084 1.077130 0.125364 0.003094 -0.710096
1787 0.701764 1.102478 0.121214 -0.003442 -0.691207
1788 0.734065 1.148171 0.133719 0.003137 -0.721776
1789 0.755497 1.095103 0.131563 -0.000947 -0.743953
1790 0.724743 0.969617 0.141631 0.005364 -0.710749
1791 0.705885 1.134659 0.147108 0.014372 -0.690236
1792 0.700165 1.254112 0.123680 0.041672 -0.687894
1793 0.715887 1.417869 0.113188 0.043965 -0.705514
1794 0.694632 1.517867 0.107567 0.030041 -0.685595
1795 0.699620 1.369881 0.132571 0.014066 -0.686801
1796 0.676787 1.217208 0.133525 0.018699 -0.663221
1797 0.671395 1.105141 0.136867 0.021985 -0.656929
1798 0.687480 0.881813 0.118473 0.016742 -0.676988
1799 0.715783 0.804198 0.136621 0.002554 -0.702619
1800 0.707394 1.419160 0.151028 0.028955 -0.690477
1801 0.692897 1.834285 0.136910 0.068799 -0.675743
1802 0.689764 1.761229 0.121863 0.066628 -0.675636
1803 0.685152 1.578398 0.110515 0.038235 -0.675098
1804 0.684604 1.576213 0.140830 0.045829 -0.668393
1805 0.679489 1.679168 0.154252 0.065156 -0.658533
1806 0.667174 1.641876 0.133668 0.069019 -0.649992
1807 0.642339 1.668323 0.113770 0.057398 -0.629572
1808 0.647236 1.688046 0.137642 0.058464 -0.629722
1809 0.633052 1.917389 0.143820 0.074241 -0.612013
1810 0.636224 1.937495 0.136520 0.073037 -0.617097
1811 0.621455 1.872454 0.109490 0.064987 -0.608272
1812 0.647075 1.932575 0.086710 0.070462 -0.637356
1813 0.670186 2.137851 0.101621 0.095163 -0.655566
1814 0.658442 2.169232 0.103497 0.089985 -0.644000
1815 0.662288 2.199350 0.103299 0.073457 -0.650045
1816 0.666284 2.108996 0.100173 0.062141 -0.655773
1817 0.681842 2.287965 0.111499 0.070347 -0.668975
1818 0.687298 2.249714 0.145968 0.087667 -0.665872
1819 0.676194 2.017449 0.156058 0.081567 -0.652864
1820 0.655852 1.995070 0.135014 0.051914 -0.639701
1821 0.654321 1.804369 0.117135 0.041056 -0.642440
1822 0.675773 1.663224 0.112538 0.051784 -0.664321
1823 0.663262 1.838275 0.111061 0.071166 -0.650013
1824 0.669656 1.841412 0.110018 0.087874 -0.654686
1825 0.679938 1.800682 0.110551 0.079416 -0.666173
1826 0.657181 1.810780 0.131572 0.069719 -0.640090
1827 0.638861 1.693526 0.140512 0.064866 -0.619832
1828 0.604771 1.620294 0.149806 0.069527 -0.581783
1829 0.605601 1.930140 0.130745 0.087075 -0.584873
1830 0.627717 2.207126 0.133241 0.088513 -0.606994
1831 0.659270 1.925770 0.124699 0.075420 -0.642961
1832 0.652390 1.780006 0.114917 0.063908 -0.639001
1833 0.609200 1.692521 0.097129 0.051639 -0.599186
1834 0.604991 1.828803 0.089068 0.069731 -0.594322
1835 0.619779 1.849043 0.103189 0.069809 -0.607129
1836 0.644452 1.843723 0.135284 0.068071 -0.626405
1837 0.654119 1.926033 0.126519 0.059411 -0.639011
1838 0.620324 1.886193 0.110084 0.074971 -0.605857
1839 0.590977 1.458678 0.107469 0.070580 -0.576821
1840 0.568092 1.343529 0.115139 0.063318 -0.552687
1841 0.557205 1.188652 0.143281 0.061723 -0.534919
1842 0.574152 1.251782 0.143145 0.050939 -0.553683
1843 0.586735 1.159225 0.145166 0.041661 -0.566964
1844 0.599556 1.217244 0.147591 0.036237 -0.579975
1845 0.623379 1.286084 0.150201 0.056808 -0.602340
1846 0.608411 1.274149 0.145646 0.048919 -0.588691
1847 0.595398 1.054715 0.132029 0.054801 -0.577983
1848 0.592499 1.258472 0.149823 0.068501 -0.569136
1849 0.602224 1.296857 0.168602 0.070803 -0.573790
1850 0.611469 1.253840 0.167690 0.069759 -0.583873
1851 0.596690 1.308280 0.142128 0.057119 -0.576693
1852 0.600141 1.594797 0.137645 0.055483 -0.581502
1853 0.600132 1.402827 0.144800 0.060099 -0.579292
1854 0.589681 1.411748 0.133427 0.070589 -0.570033
1855 0.591137 1.404773 0.119162 0.076341 -0.573947
1856 0.565375 1.310011 0.094933 0.063827 -0.553681
1857 0.569439 1.342490 0.096363 0.056248 -0.558401
1858 0.561838 1.340761 0.110134 0.061218 -0.547526
1859 0.556044 1.244302 0.111715 0.056141 -0.541805
1860 0.553808 1.243191 0.105281 0.065880 -0.539703
1861 0.565493 1.099209 0.098654 0.061778 -0.553383
1862 0.567757 1.122875 0.115171 0.061987 -0.552487
1863 0.579740 1.052817 0.150422 0.041263 -0.558363
1864 0.557857 1.259393 0.158083 0.029149 -0.534195
1865 0.554191 1.405191 0.148941 0.036415 -0.532558
1866 0.560122 1.525566 0.150800 0.042330 -0.537778
1867 0.565329 1.367960 0.146235 0.039663 -0.544646
1868 0.569497 1.062248 0.127887 0.008824 -0.554882
1869 0.541863 1.047410 0.059116 0.011260 -0.538511
1870 0.538319 1.453436 0.014765 0.056291 -0.535164
1871 0.554697 1.586462 0.021222 0.079019 -0.548630
1872 0.535365 1.472775 0.058871 0.071317 -0.527318
1873 0.536971 1.430321 0.077335 0.065973 -0.527262
1874 0.543275 1.404865 0.103496 0.046274 -0.531315
1875 0.559965 1.436843 0.119651 0.036062 -0.545843
1876 0.559162 1.255836 0.099907 0.040441 -0.548676
1877 0.546809 1.320724 0.101959 0.050313 -0.534858
1878 0.534954 1.409100 0.107167 0.055098 -0.521205
1879 0.538043 1.449108 0.116683 0.067789 -0.520846
1880 0.544385 1.402428 0.138605 0.058584 -0.523174
1881 0.579730 1.142692 0.135871 0.036915 -0.562373
1882 0.549290 1.306172 0.119758 0.038454 -0.534695
1883 0.539639 1.334735 0.113889 0.047226 -0.525366
1884 0.543702 1.438105 0.124965 0.057878 -0.525971
1885 0.557545 1.304172 0.115736 0.059992 -0.542091
1886 0.551480 0.871813 0.082569 0.037934 -0.543943
1887 0.528617 0.898987 0.080814 0.023219 -0.521887
1888 0.531437 0.987720 0.116404 0.018280 -0.518210
1889 0.545404 1.184431 0.143781 0.016557 -0.525850
1890 0.540142 1.680570 0.119106 0.020208 -0.526459
1891 0.536488 1.882204 0.067365 0.036283 -0.531004
1892 0.525935 2.134304 0.035055 0.035763 -0.523545
1893 0.501276 1.944333 0.045401 0.032295 -0.498170
1894 0.508552 1.575034 0.052518 0.011345 -0.505705
1895 0.517634 1.187786 0.047538 0.004126 -0.515430
1896 0.506601 0.644129 0.063781 0.000934 -0.502569
1897 0.504584 0.551505 0.103121 0.019812 -0.493537
1898 0.517335 0.460811 0.139298 0.015650 -0.497982
1899 0.527425 0.469701 0.144094 -0.006686 -0.507315
1900 0.505732 0.443648 0.092819 -0.007113 -0.497090
1901 0.503835 0.330072 0.047149 -0.010307 -0.501518
1902 0.500007 0.222251 0.044130 -0.010334 -0.497949
1903 0.498352 0.185365 0.078870 -0.007398 -0.492016
1904 0.497082 0.240336 0.102500 0.005019 -0.486373
1905 0.492198 0.343023 0.060707 0.013956 -0.488240
1906 0.496466 0.372296 0.035006 0.023945 -0.494651
1907 0.494799 0.463064 0.044593 0.014164 -0.492582
1908 0.508592 0.466044 0.056433 -0.005126 -0.505425
1909 0.538331 0.510048 0.064962 -0.019147 -0.534054
1910 0.491046 0.229874 0.082606 -0.005151 -0.484021
1911 0.507583 0.666929 0.093570 0.026008 -0.498206
1912 0.503047 0.668372 0.064325 0.038756 -0.497409
1913 0.517591 0.611127 0.054161 0.025963 -0.514095
1914 0.518863 0.597546 0.056823 0.010556 -0.515634
1915 0.493556 0.644210 0.077238 0.016054 -0.487210
1916 0.499413 0.604719 0.070033 0.013658 -0.494289
1917 0.504962 0.653137 0.049165 0.010748 -0.502448
1918 0.513051 0.557133 0.026263 -0.009044 -0.512298
1919 0.521586 0.602355 0.036916 -0.029893 -0.519418
1920 0.505386 0.402576 0.066356 -0.025545 -0.500359
1921 0.492099 0.326792 0.088727 -0.006974 -0.483984
1922 0.476120 0.347750 0.090933 0.015040 -0.467114
1923 0.490276 0.377468 0.064712 -0.024002 -0.485394
1924 0.457106 0.148296 0.050084 -0.025901 -0.453615
1925 0.457075 0.312184 0.061182 -0.027499 -0.452126
1926 0.458379 0.245031 0.084973 -0.004767 -0.450408
1927 0.474029 0.142898 0.079023 -0.015104 -0.467151
1928 0.464397 0.222287 0.087222 -0.030995 -0.455078
1929 0.480106 0.267220 0.082267 -0.039121 -0.471384
1930 0.483692 0.308032 0.082334 -0.042103 -0.474770
1931 0.479728 0.542307 0.079593 -0.018084 -0.472733
1932 0.473746 0.987248 0.090992 0.018609 -0.464553
1933 0.462540 1.411923 0.095414 0.033645 -0.451339
1934 0.481104 1.557226 0.056398 0.020900 -0.477330
1935 0.516107 1.658451 0.006857 0.002119 -0.516057
1936 0.496738 1.569231 0.009607 -0.002513 -0.496639
1937 0.485077 1.477859 0.052668 0.010839 -0.482087
1938 0.505788 1.300090 0.091402 0.012011 -0.497316
1939 0.506844 1.401287 0.114554 0.022092 -0.493235
1940 0.500574 1.468858 0.084428 0.013214 -0.493226
1941 0.497830 1.685286 0.061561 0.007833 -0.493947
1942 0.506502 1.826595 0.078926 0.028242 -0.499517
1943 0.474811 1.739312 0.083088 0.055129 -0.464222
1944 0.504457 1.802453 0.079442 0.057912 -0.494784
1945 0.521773 1.852378 0.075486 0.049855 -0.513871
1946 0.512298 1.886128 0.062959 0.031781 -0.507420
1947 0.520314 1.941961 0.053062 0.011451 -0.517474
1948 0.525725 2.052504 0.038543 -0.001504 -0.524308
1949 0.506464 2.028358 0.054618 0.015416 -0.503274
1950 0.511001 1.895033 0.047711 0.050283 -0.506278
1951 0.507733 1.754695 0.038069 0.027961 -0.505531
1952 0.483852 1.411338 -0.013283 -0.065302 -0.479241
1953 0.489378 1.253382 -0.026278 -0.115269 -0.474882
1954 0.498137 0.952787 0.021397 -0.033307 -0.496561
1955 0.512715 0.894127 0.070087 0.059388 -0.504418
1956 0.482156 0.734573 0.064956 0.056778 -0.474375
1957 0.508052 0.900020 0.007406 -0.060445 -0.504389
1958 0.516435 0.993428 -0.006054 -0.164160 -0.489612
1959 0.532381 1.052573 -0.012311 -0.154907 -0.509197
1960 0.509049 1.196263 0.012676 -0.081191 -0.502373
1961 0.503727 1.241808 0.016775 -0.045886 -0.501352
1962 0.506556 1.379147 0.008765 -0.074146 -0.501023
1963 0.492971 1.372962 -0.010557 -0.127994 -0.475948
1964 0.499711 1.242283 0.031848 -0.154318 -0.474218
1965 0.485811 0.847858 0.059870 -0.085823 -0.474407
1966 0.494248 0.812041 0.055277 -0.011387 -0.491015
1967 0.501764 0.799621 0.030398 0.023002 -0.500314
1968 0.515610 0.851887 0.025742 -0.044088 -0.513076
1969 0.505422 0.875907 0.025115 -0.083970 -0.497765
1970 0.490554 0.947975 0.035519 -0.061727 -0.485357
1971 0.511595 0.937737 0.017690 -0.033792 -0.510171
1972 0.502459 1.041420 0.006936 -0.052613 -0.499648
1973 0.504374 1.018026 0.011206 -0.090818 -0.496004
1974 0.528968 1.081590 0.022074 -0.117021 -0.515390
1975 0.515156 1.051468 0.035721 -0.096928 -0.504693
1976 0.522773 1.231284 0.022545 -0.049549 -0.519931
1977 0.520662 1.149596 0.026718 -0.009858 -0.519883
1978 0.482991 0.845651 0.024852 -0.023982 -0.481755
1979 0.518791 0.966781 0.044425 -0.047427 -0.514705
1980 0.483149 0.692806 0.058178 -0.043374 -0.477669
1981 0.488706 0.608527 0.054696 -0.053806 -0.482645
1982 0.498635 0.623307 0.036315 -0.056473 -0.494094
